time,M,FC,FN,Ap(t)
53.01212048481939,1.57021056835624,0.1658092224554014,0.13761775158481104,0.09667422299648436
53.02212088483539,1.5702057845409076,0.16580954372436812,0.1376210821282479,0.09674085018379307
53.03212128485139,1.5702009460100548,0.1658098527349412,0.13762439431850085,0.0968068142670996
53.04212168486739,1.570196052064058,0.16581014941896624,0.13762768820408344,0.09687211479425696
53.05212208488339,1.5701911019983845,0.16581043370684298,0.13763096383287546,0.09693675131766721
53.06212248489939,1.5701860951036628,0.16581070552753435,0.13763422125211977,0.09700072339428306
53.072122884915395,1.5701810306657547,0.1658109648085756,0.1376374605084189,0.09706403058561235
53.08212328493139,1.5701759079658262,0.16581121147608363,0.13764068164773177,0.09712667245771957
53.092123684947396,1.5701707262804188,0.16581144545476628,0.13764388471537056,0.09718864858123037
53.1021240849634,1.5701654848815223,0.16581166666793176,0.1376470697559975,0.0972499585313331
53.1121244849794,1.570160183036646,0.1658118750374983,0.13765023681362187,0.09731060188778268
53.1221248849954,1.5701548200088922,0.16581207048400376,0.13765338593159693,0.09737057823490308
53.1321252850114,1.5701493950570273,0.1658122529266154,0.1376565171526171,0.09742988716159026
53.1421256850274,1.5701439074355559,0.16581242228313953,0.1376596305187149,0.09748852826131495
53.1521260850434,1.570138356394793,0.16581257847003175,0.1376627260712584,0.09754650113212546
53.1621264850594,1.570132741180938,0.16581272140240683,0.13766580385094832,0.09760380537665042
53.1721268850754,1.5701270610361473,0.16581285099404872,0.13766886389781527,0.09766044060210156
53.182127285091404,1.5701213151986078,0.165812967157421,0.13767190625121753,0.09771640642027633
53.1921276851074,1.570115502902612,0.16581306980367697,0.13767493094983801,0.09777170244756056
53.202128085123405,1.5701096233786296,0.1658131588426701,0.13767793803168227,0.09782632830493118
